"cla_id","cll_id","agn_id"
"8960","19450","145"
"8961","19450","185"
"8962","19450","70"
"8963","19450","107"
"8964","19455","92"
"8965","19456","118"
"8966","19461","92"
"8967","19465","92"
"8968","19466","92"
"8969","19467","92"
"8970","19468","92"
"8971","19470","92"
"8972","19476","89"
"8973","19479","92"
"8974","19480","92"
"8975","19481","92"
"8976","19485","92"
"8977","19486","92"
"8978","19491","92"
"8979","19492","92"
"8980","19493","92"
"8981","19493","156"
"8982","19494","169"
"8983","19496","92"
"8984","19497","92"
"8985","19500","218"
"8986","19500","77"
"8987","19500","185"
"8988","19502","92"
"8989","19502","156"
"8990","19504","92"
"8991","19507","92"
"8992","19508","92"
"8993","19517","168"
"8994","19517","70"
"8995","19517","121"
"8996","19519","92"
"8997","19520","92"
"8998","19524","357"
"8999","19526","168"
"9000","19528","92"
"9001","19532","92"
"9002","19533","92"
"9003","19534","92"
"9004","19546","168"
"9005","19546","175"
"9006","19546","70"
"9007","19546","121"
"9008","19547","92"
"9009","19556","92"
"9010","19561","218"
"9011","19561","68"
"9012","19561","182"
"9013","19561","185"
"9014","19565","92"
"9015","19568","92"
"9016","19570","92"
"9017","19571","92"
"9018","19576","92"
"9019","19581","185"
"9020","19591","92"
"9021","19803","140"
"9022","19803","182"
"9023","19803","77"
"9024","19803","89"
"9025","19808","92"
"9026","19808","156"
"9027","19810","156"
"9028","19811","145"
"9029","19812","92"
"9030","19812","156"
"9031","19816","169"
"9032","19816","160"
"9033","19822","92"
"9034","19823","120"
"9035","19824","92"
"9036","19825","92"
"9037","19826","168"
"9038","19829","140"
"9039","19829","160"
"9040","19829","77"
"9041","19831","119"
"9042","19833","92"
"9043","19835","92"
"9044","19838","92"
"9045","19839","92"
"9046","19841","145"
"9047","19851","218"
"9048","19851","68"
"9049","19851","89"
"9050","19851","182"
"9051","19852","92"
"9052","19856","92"
"9053","19858","76"
"9054","19858","107"
"9055","19858","168"
"9056","19859","70"
"9057","19866","92"
"9058","19872","92"
"9059","19879","210"
"9060","19882","92"
"9061","19884","156"
"9062","19884","92"
"9063","19884","120"
"9064","19885","92"
"9065","19888","92"
"9066","19890","92"
"9067","19892","92"
"9068","19893","92"
"9069","19895","133"
"9070","19895","149"
"9071","19900","59"
"9072","19900","210"
"9073","19902","92"
"9074","19903","92"
"9075","19904","92"
"9076","19907","92"
"9077","19910","92"
"9078","19911","92"
"9079","19915","92"
"9080","19925","92"
"9081","19928","92"
"9082","19929","156"
"9083","19932","109"
"9084","19932","120"
"9085","19932","174"
"9086","19933","92"
"9087","19934","145"
"9088","19937","120"
"9089","19937","168"
"9090","19937","264"
"9091","19937","118"
"9092","19939","92"
"9093","19941","92"
"9095","19955","92"
"9096","19955","171"
"9097","19960","156"
"9098","19960","92"
"9099","19964","92"
"9100","19965","92"
"9101","19965","171"
"9102","19981","92"
"9103","19981","171"
"9104","19983","92"
"9105","19984","169"
"9106","19984","117"
"9107","19985","288"
"9108","19985","127"
"9109","19986","92"
"9110","19989","92"
"9111","19990","92"
"9112","19998","120"
"9113","20000","92"
"9114","20023","92"
"9115","20025","92"
"9116","20028","92"
"9117","20032","92"
"9118","20034","117"
"9119","20034","160"
"9120","20034","185"
"9121","20037","168"
"9122","20037","76"
"9123","20037","77"
"9124","20037","140"
"9125","20040","145"
"9126","20041","324"
"9127","20048","92"
"9128","20050","92"
"9129","20050","156"
"9130","20055","145"
"9131","20055","168"
"9132","20055","76"
"9133","20058","175"
"9134","20058","145"
"9135","20065","174"
"9136","20068","135"
"9137","20068","156"
"9138","20068","92"
"9139","20072","156"
"9140","20072","92"
"9141","20077","92"
"9142","20077","156"
"9143","20078","92"
"9144","20084","92"
"9145","20085","92"
"9146","20087","92"
"9147","20088","121"
"9148","20088","145"
"9149","20088","168"
"9150","20088","76"
"9151","20095","185"
"9152","20095","92"
"9153","20095","168"
"9154","20099","109"
"9155","20099","185"
"9156","20099","70"
"9157","20100","92"
"9158","20101","160"
"9159","20101","185"
"9160","20102","76"
"9161","20102","185"
"9162","20102","70"
"9163","20106","92"
"9164","20108","92"
"9165","20109","92"
"9166","20111","92"
"9167","20113","92"
"9168","20116","92"
"9169","20118","92"
"9170","20119","92"
"9171","20123","92"
"9172","20127","92"
"9173","20133","92"
"9174","20137","92"
"9175","20138","92"
"9176","20141","92"
"9177","20148","92"
"9178","20154","92"
"9179","20155","118"
"9180","20155","185"
"9181","20155","218"
"9182","20155","77"
"9183","20157","92"
"9184","20162","92"
"9185","20164","119"
"9186","20164","169"
"9187","20164","67"
"9188","20168","92"
"9189","20169","92"
"9190","20178","92"
"9191","20179","92"
"9192","20188","92"
"9193","20188","156"
"9194","20189","92"
"9195","20196","92"
"9196","20199","92"
"9197","20203","92"
"9198","20208","92"
"9199","20210","92"
"9200","20211","92"
"9201","20214","92"
"9202","20219","67"
"9203","20219","119"
"9204","20219","169"
"9205","20220","92"
"9206","20221","118"
"9207","20221","120"
"9208","20221","174"
"9209","20221","109"
"9210","20223","92"
"9211","20229","92"
"9212","20245","185"
"9213","20245","121"
"9214","20245","145"
"9215","20249","92"
"9216","20251","92"
"9217","20255","118"
"9218","20255","120"
"9219","20258","156"
"9220","20258","92"
"9221","20259","92"
"9222","20259","156"
"9224","20265","118"
"9225","20265","120"
"9226","20267","92"
"9227","20271","92"
"9228","20272","92"
"9229","20273","92"
"9230","20277","92"
"9231","20285","92"
"9232","20286","92"
"9233","20287","92"
"9234","20295","92"
"9235","20296","92"
"9236","20299","92"
"9237","20301","92"
"9238","20308","140"
"9239","20310","92"
"9240","20315","92"
"9241","20318","92"
"9242","20319","92"
"9243","20326","92"
"9244","20327","92"
"9245","20328","92"
"9246","20334","92"
"9247","20339","92"
"9248","20339","156"
"9249","20340","140"
"9250","20340","168"
"9251","20340","121"
"9252","20342","92"
"9253","20345","92"
"9254","20348","92"
"9255","20349","140"
"9256","20350","169"
"9257","20356","140"
"9258","20357","140"
"9259","20358","120"
"9260","20362","145"
"9261","20364","77"
"9262","20364","121"
"9263","20364","168"
"9264","20364","76"
"9265","20365","92"
"9266","20365","156"
"9267","20369","167"
"9268","20369","92"
"9269","20370","92"
"9270","20379","89"
"9271","20379","117"
"9272","20379","218"
"9273","20379","68"
"9274","20384","92"
"9275","20386","92"
"9276","20386","156"
"9277","20388","169"
"9278","20389","92"
"9279","20392","92"
"9280","20393","92"
"9281","20394","92"
"9282","20395","92"
"9283","20396","117"
"9284","20396","160"
"9285","20396","169"
"9286","20398","92"
"9287","20398","156"
"9288","20399","92"
"9289","20401","118"
"9290","20401","185"
"9291","20404","92"
"9292","20406","92"
"9293","20410","92"
"9294","20413","92"
"9295","20414","92"
"9296","20415","185"
"9297","20415","92"
"9298","20418","92"
"9299","20418","156"
"9300","20419","92"
"9301","20420","92"
"9302","20423","185"
"9303","20423","117"
"9304","20423","160"
"9305","20424","92"
"9306","20425","92"
"9307","20429","92"
"9308","2807","92"
"9309","2807","156"
"9310","2807","171"
"9311","2811","92"
"9312","2817","92"
"9313","2820","92"
"9314","2823","92"
"9315","2827","92"
"9316","2828","92"
"9317","2829","82"
"9318","2829","109"
"9319","2836","92"
"9320","2837","92"
"9321","2838","92"
"9322","2838","156"
"9323","2841","92"
"9324","2844","156"
"9325","2845","92"
"9326","2847","92"
"9327","2850","92"
"9328","2862","92"
"9329","2864","156"
"9330","2876","92"
"9331","2877","92"
"9332","2879","92"
"9333","2879","140"
"9334","2882","92"
"9335","2886","92"
"9336","2888","92"
"9337","2889","92"
"9338","2890","92"
"9339","2893","92"
"9340","2894","92"
"9341","2896","92"
"9342","2897","92"
"9343","2902","92"
"9344","2910","156"
"9345","2910","92"
"9346","2916","92"
"9347","2917","92"
"9348","2918","92"
"9349","2922","92"
"9350","2924","92"
"9351","2925","92"
"9352","2926","92"
"9353","2930","92"
"9354","2931","92"
"9355","2933","92"
"9356","2933","156"
"9357","2934","92"
"9358","2937","218"
"9359","2942","92"
"9360","2947","92"
"9361","2948","92"
"9362","2953","92"
"9363","2954","92"
"9364","2957","185"
"9365","2958","92"
"9366","2960","156"
"9367","2961","92"
"9368","2962","185"
"9369","2963","92"
"9370","2973","92"
"9371","2975","92"
"9372","2979","92"
"9373","2981","92"
"9374","2981","145"
"9375","2983","92"
"9376","2987","92"
"9377","2989","92"
"9378","2991","92"
"9379","2992","92"
"9380","2993","92"
"9381","2994","92"
"9382","2995","92"
"9383","3000","92"
"9384","3005","92"
"9385","3006","92"
"9387","3013","92"
"9388","3015","92"
"9389","3016","92"
"9390","3024","92"
"9391","3025","92"
"9392","3027","92"
"9393","3028","92"
"9394","3033","92"
"9395","3034","92"
"9396","3039","92"
"9397","3040","92"
"9398","3041","92"
"9399","3047","92"
"9400","3048","92"
"9401","3054","92"
"9402","3058","92"
"9403","3061","92"
"9404","3062","92"
"9405","3063","92"
"9406","3068","92"
"9407","3070","92"
"9408","3071","92"
"9409","3076","92"
"9410","3080","92"
"9411","3082","92"
"9412","3085","92"
"9413","3086","92"
"9414","3088","92"
"9415","3091","92"
"9416","3094","92"
"9417","3094","156"
"9418","3094","171"
"9419","3096","156"
"9420","3096","92"
"9421","3097","92"
"9422","3098","92"
"9423","3102","92"
"9424","3107","92"
"9425","3111","92"
"9426","3113","92"
"9427","3119","140"
"9428","3119","185"
"9429","3119","64"
"9430","3119","92"
"9431","3121","92"
"9432","3124","92"
"9433","3126","92"
"9434","3126","140"
"9435","3126","185"
"9436","3126","76"
"9437","3128","92"
"9438","3132","92"
"9439","3137","140"
"9440","3137","185"
"9441","3137","92"
"9442","3137","121"
"9443","3140","185"
"9444","3140","64"
"9445","3140","92"
"9446","3140","169"
"9447","3145","92"
"9448","3148","92"
"9449","3153","92"
"9450","3154","92"
"9451","3155","92"
"9452","3155","156"
"9453","3160","156"
"9454","3160","92"
"9455","3161","92"
"9456","3168","92"
"9457","3172","92"
"9458","3177","92"
"9459","3179","92"
"9460","3181","92"
"9461","3181","156"
"9462","3182","92"
"9463","3184","121"
"9464","3184","168"
"9465","3184","92"
"9466","3187","92"
"9467","3188","92"
"9468","3189","92"
"9469","3194","92"
"9470","3195","92"
"9471","3196","92"
"9472","3200","120"
"9473","3200","174"
"9474","3200","92"
"9475","3200","118"
"9476","3202","92"
"9477","3207","92"
"9478","3210","92"
"9479","3213","92"
"9480","3233","92"
"9481","3236","92"
"9482","3237","92"
"9483","3239","92"
"9484","3239","157"
"9485","3241","92"
"9486","3243","462"
"9487","3244","92"
"9488","3245","92"
"9489","3246","92"
"9490","3249","92"
"9491","3257","92"
"9492","3259","92"
"9493","3260","92"
"9494","3267","92"
"9495","3270","92"
"9496","3274","92"
"9497","3275","92"
"9498","3277","92"
"9499","3279","92"
"9500","3283","92"
"9501","3285","92"
"9502","3287","92"
"9503","3288","92"
"9504","3289","92"
"9505","3290","92"
"9506","3291","92"
"9507","3292","76"
"9508","3292","169"
"9509","3294","92"
"9510","3295","92"
"9511","3298","121"
"9512","3299","92"
"9513","3302","92"
"9514","3303","92"
"9515","3307","92"
"9516","3313","92"
"9517","3317","92"
"9518","3319","92"
"9519","3319","169"
"9520","3319","64"
"9521","3321","92"
"9522","3326","92"
"9523","3327","92"
"9524","3333","92"
"9525","3337","92"
"9526","3341","92"
"9527","3342","109"
"9528","3342","120"
"9529","3342","174"
"9530","3342","92"
"9531","3345","92"
"9532","3348","185"
"9533","3353","92"
"9534","3356","92"
"9535","3357","92"
"9536","3360","92"
"9537","3361","218"
"9538","3361","92"
"9539","3363","218"
"9540","3364","185"
"9541","3368","92"
"9542","3372","92"
"9543","3373","92"
"9544","3374","92"
"9545","3377","92"
"9546","3380","92"
"9547","3381","92"
"9548","3382","92"
"9549","3386","92"
"9550","3392","92"
"9551","3393","92"
"9552","3396","460"
"9553","3396","512"
"9554","3396","422"
"9555","3398","92"
"9556","3399","92"
"9557","3403","92"
"9558","3405","92"
"9559","3408","92"
"9560","3410","92"
"9562","4750","92"
"9563","4751","119"
"9564","4756","92"
"9565","4761","92"
"9566","4762","92"
"9567","4764","92"
"9568","4767","92"
"9570","4771","185"
"9571","4772","92"
"9572","4775","92"
"9573","4780","92"
"9574","4783","92"
"9575","4786","92"
"9576","4787","92"
"9577","4789","92"
"9578","4791","92"
"9579","4792","92"
"9580","4793","92"
"9582","4795","92"
"9583","4796","92"
"9584","4797","92"
"9585","4799","64"
"9586","4805","92"
"9587","4808","92"
"9588","4809","92"
"9589","4812","92"
"9590","4814","92"
"9591","4816","92"
"9592","4819","92"
"9593","4820","92"
"9594","4823","156"
"9595","4824","121"
"9596","4827","92"
"9597","4831","92"
"9598","4833","92"
"9599","4837","92"
"9600","4839","156"
"9601","4841","99"
"9602","4843","92"
"9603","4851","92"
"9604","4861","92"
"9605","4865","92"
"9606","4875","92"
"9607","4876","92"
"9608","4878","92"
"9609","4880","92"
"9610","4882","218"
"9611","4884","219"
"9612","4886","156"
"9613","4886","175"
"9614","4894","92"
"9615","4895","92"
"9616","4897","92"
"9617","4898","68"
"9618","4898","223"
"9619","4898","376"
"9620","4898","49"
"9621","4900","92"
"9622","4905","218"
"9623","4910","92"
"9624","4914","92"
"9625","4921","218"
"9626","4926","169"
"9627","4927","210"
"9628","4927","218"
"9629","4931","92"
"9630","4937","92"
"9631","4938","97"
"9632","4938","101"
"9633","4939","145"
"9634","4941","171"
"9635","4942","156"
"9636","4947","169"
"9637","4952","92"
"9638","4954","119"
"9639","4954","223"
"9640","4958","156"
"9641","4958","223"
"9642","4958","92"
"9643","4962","92"
"9645","4970","156"
"9646","4978","168"
"9647","4982","92"
"9648","5747","92"
"9649","5749","92"
"9650","5751","92"
"9651","5754","92"
"9652","5761","92"
"9653","5768","92"
"9654","5769","185"
"9655","5774","92"
"9656","5777","92"
"9657","5780","185"
"9658","5793","185"
"9659","5794","185"
"9660","5795","92"
"9661","5799","92"
"9662","5802","185"
"9663","5803","185"
"9664","5806","185"
"9665","5809","92"
"9666","5811","92"
"9667","5812","92"
"9668","5813","185"
"9669","5814","92"
"9670","5817","92"
"9671","5818","92"
"9672","5824","92"
"9673","5825","92"
"9674","5826","92"
"9675","5830","92"
"9676","5834","92"
"9677","5835","92"
"9678","5842","92"
"9679","5844","92"
"9680","5858","92"
"9681","5860","92"
"9682","5861","92"
"9683","5863","92"
"9684","5865","92"
"9685","5866","92"
"9686","5867","92"
"9687","5872","92"
"9688","5875","92"
"9690","5886","92"
"9691","5892","92"
"9692","5893","92"
"9693","5898","92"
"9694","5900","92"
